-0.377777777777778, 0, 0, High_school_graduate, Female, -1, -0.654334289122448, -0.666666666666667, Native-_Born_in_the_United_States, 2, -0.538461538461538, -50000
-0.355555555555556, 33, 2, Some_college_but_no_degree, Male, -1, -0.752318374636603, 1, Foreign_born-_Not_a_citizen_of_U_S_, 0, 1, -50000
-0.6, 17, 18, Some_college_but_no_degree, Male, -1, -0.542457868541623, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.866666666666667, 0, 0, Children, Female, -1, -0.967804812028878, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.911111111111111, 0, 0, Children, Male, -1, -0.641190309067966, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.111111111111111, 17, 26, Bachelors_degree(BA_AB_BS), Female, -1, -0.839530924709382, 1, Native-_Born_in_the_United_States, 0, 0.846153846153846, -50000
-0.911111111111111, 0, 0, Children, Female, -1, -0.57117134808725, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.355555555555556, 49, 33, Associates_degree-occup_/vocational, Male, -1, -0.252754251625085, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.955555555555556, 0, 0, Children, Male, -1, -0.511279063441663, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.0444444444444444, 35, 26, Some_college_but_no_degree, Female, -1, -0.527002479921131, 0.333333333333333, Native-_Born_in_the_United_States, 2, 0.923076923076923, -50000
-0.311111111111111, 39, 3, 9th_grade, Female, -1, -0.934152720151051, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.266666666666667, 44, 37, 12th_grade_no_diploma, Male, -1, -0.583076031011619, 0, Native-_Born_in_the_United_States, 2, -0.961538461538462, -50000
-0.244444444444444, 33, 24, High_school_graduate, Female, -1, -0.951765600349232, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.511111111111111, 34, 26, High_school_graduate, Female, -1, -0.739585724464707, 0, Native-_Born_in_the_United_States, 0, 1, -50000
0.311111111111111, 0, 0, 10th_grade, Female, -1, -0.546863078897052, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.377777777777778, 49, 1, Bachelors_degree(BA_AB_BS), Male, -1, -0.141692529585897, 1, Native-_Born_in_the_United_States, 0, 1, -50000
0.244444444444444, 0, 0, High_school_graduate, Female, -1, -0.742066972466108, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.266666666666667, 30, 2, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.864744119641267, 1, Native-_Born_abroad_of_American_Parent(s), 0, -0.115384615384615, -50000
0.222222222222222, 43, 12, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.586594891813606, 1, Native-_Born_in_the_United_States, 0, 0.538461538461538, -50000
0.688888888888889, 0, 0, High_school_graduate, Female, -0.9579995799958, -0.775965862273487, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.244444444444444, 0, 0, Some_college_but_no_degree, Male, -1, -0.229706509494423, -1, Foreign_born-_Not_a_citizen_of_U_S_, 0, -1, -50000
-0.955555555555556, 0, 0, Children, Female, -1, -0.41156739242065, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.488888888888889, 34, 26, Some_college_but_no_degree, Female, -0.79999799998, -0.527915366886352, 0, Native-_Born_in_the_United_States, 0, 1, -50000
0.0222222222222222, 32, 23, High_school_graduate, Female, -0.99909999099991, -0.682304721138243, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.355555555555556, 42, 2, Associates_degree-occup_/vocational, Male, -1, -0.179399537983661, 1, Native-_Born_in_the_United_States, 1, 1, -50000
-0.8, 0, 0, Children, Female, -1, -0.911396889549965, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.666666666666667, 0, 0, 7th_and_8th_grade, Male, -1, -0.888227075325116, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.222222222222222, 9, 36, 11th_grade, Male, -1, -0.314421889118732, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.422222222222222, 19, 31, 7th_and_8th_grade, Male, -1, -0.890480101585212, 0.333333333333333, Foreign_born-_Not_a_citizen_of_U_S_, 0, 1, -50000
0, 34, 3, Some_college_but_no_degree, Female, -0.999679996799968, -0.925873047675787, 0, Native-_Born_abroad_of_American_Parent(s), 0, 1, -50000
-0.555555555555556, 0, 0, 11th_grade, Female, -1, -0.732232207660555, -1, Foreign_born-_Not_a_citizen_of_U_S_, 0, -1, -50000
-0.422222222222222, 33, 35, High_school_graduate, Male, -1, -0.460329886565833, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.622222222222222, 33, 29, 10th_grade, Female, -1, -0.966929077440148, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.422222222222222, 41, 13, Associates_degree-academic_program, Female, -1, -0.214046782803226, 0.666666666666667, Native-_Born_in_the_United_States, 2, 1, -50000
0.266666666666667, 0, 0, 10th_grade, Female, -1, -0.173736454309875, -0.666666666666667, Native-_Born_in_the_United_States, 0, -0.846153846153846, -50000
0.4, 0, 0, Some_college_but_no_degree, Female, -1, -0.65873419199552, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.822222222222222, 0, 0, Children, Female, -1, -0.568111584509051, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.844444444444444, 0, 0, Children, Male, -1, -0.773524420389755, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.2, 34, 26, Associates_degree-occup_/vocational, Female, -0.9979999799998, -0.408467822724782, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.266666666666667, 11, 14, Some_college_but_no_degree, Male, -0.999479994799948, 0.0187261246223395, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.644444444444444, 0, 0, 10th_grade, Female, -1, -0.517183637562645, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.133333333333333, 40, 36, 9th_grade, Female, -1, -0.620660967315197, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.0888888888888889, 44, 23, High_school_graduate, Female, -1, -0.481127256177578, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.644444444444444, 33, 29, 11th_grade, Male, -1, -0.915218276846241, 1, Native-_Born_in_the_United_States, 0, -0.538461538461538, -50000
0.0888888888888889, 0, 0, High_school_graduate, Female, -1, -0.447416781993835, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, -50000
-0.955555555555556, 0, 0, Children, Male, -1, -0.684109265139262, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-1, 0, 0, Children, Male, -1, -0.659546236795979, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.466666666666667, 33, 19, Some_college_but_no_degree, Female, -1, -0.228602553164387, 1, Native-_Born_in_the_United_States, 2, 1, -50000
-0.0666666666666667, 39, 2, Bachelors_degree(BA_AB_BS), Male, -1, -0.748035236375361, 1, Foreign_born-_Not_a_citizen_of_U_S_, 1, 0.230769230769231, -50000
-0.311111111111111, 37, 26, Bachelors_degree(BA_AB_BS), Female, -1, -0.668022286118413, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, -50000
-0.933333333333333, 0, 0, Children, Male, -1, -0.969312137017964, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.0888888888888889, 29, 26, 11th_grade, Male, -1, -0.796784461814655, 1, Native-_Born_in_the_United_States, 0, 1, -50000
-0.866666666666667, 0, 0, Children, Male, -1, -0.768070982269028, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.155555555555556, 0, 0, Less_than_1st_grade, Female, -1, -0.45578668166915, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.977777777777778, 0, 0, Children, Female, -1, -0.123901848728792, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.977777777777778, 0, 0, Children, Male, -1, -0.637716561866005, -1, Native-_Born_in_the_United_States, 0, -1, -50000
-0.555555555555556, 33, 41, 11th_grade, Male, -1, -0.244280856043829, 0.666666666666667, Native-_Born_in_the_United_States, 0, 0.538461538461538, -50000
-0.622222222222222, 0, 0, 11th_grade, Female, -1, -0.0802133077158851, -1, Native-_Born_abroad_of_American_Parent(s), 0, -1, -50000
-0.2, 0, 0, Bachelors_degree(BA_AB_BS), Female, -0.9979999799998, -0.581850002587398, -0.666666666666667, Native-_Born_in_the_United_States, 0, 0.384615384615385, -50000
-0.977777777777778, 0, 0, Children, Female, -1, -0.236234712792227, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.644444444444444, 0, 0, High_school_graduate, Male, -1, -0.326549486302051, -1, Native-_Born_in_the_United_States, 0, -1, -50000
0.844444444444444, 0, 0, Some_college_but_no_degree, Female, -0.988219882198822, -0.534613409619546, -1, Native-_Born_in_the_United_States, 0, -1, 50000+
0.0444444444444444, 31, 4, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.99739997399974, -0.0985533129968301, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0222222222222222, 7, 6, Doctorate_degree(PhD_EdD), Male, -0.959999599996, -0.586204791860445, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0444444444444444, 43, 1, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -1, -0.268530742928111, 0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.111111111111111, 35, 23, Associates_degree-occup_/vocational, Female, -0.849998499985, -0.62176757738641, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.133333333333333, 41, 8, Bachelors_degree(BA_AB_BS), Female, -1, -0.233235985261121, 1, Foreign_born-_U_S_citizen_by_naturalization, 0, 1, 50000+
0.0666666666666667, 34, 2, Associates_degree-academic_program, Male, -1, -0.776472726838479, 1, Native-_Born_in_the_United_States, 2, 0.923076923076923, 50000+
0.333333333333333, 47, 8, Associates_degree-occup_/vocational, Male, -1, -0.77807824025115, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.177777777777778, 42, 8, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -0.915639156391564, -0.635089358099815, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
0.0222222222222222, 11, 33, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.99849998499985, -0.704460806233107, 1, Native-_Born_in_the_United_States, 0, 0.384615384615385, 50000+
-0.155555555555556, 19, 18, Bachelors_degree(BA_AB_BS), Male, -0.9979999799998, -0.584596624706596, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0222222222222222, 45, 11, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -0.969999699997, -0.978385278105441, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.133333333333333, 25, 2, Doctorate_degree(PhD_EdD), Male, -1, -0.68974315766009, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.333333333333333, 24, 2, Some_college_but_no_degree, Male, -1, -0.959148308306342, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0444444444444444, 41, 13, Bachelors_degree(BA_AB_BS), Male, -1, -0.617874539078329, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.288888888888889, 41, 8, Bachelors_degree(BA_AB_BS), Male, -1, -0.420332699531482, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.466666666666667, 4, 34, 11th_grade, Male, -1, -0.676145387864176, 0, Native-_Born_in_the_United_States, 2, 1, 50000+
-0.0444444444444444, 0, 0, Associates_degree-occup_/vocational, Female, -1, -0.654042377592871, -1, Native-_Born_in_the_United_States, 0, -1, 50000+
0, 32, 16, High_school_graduate, Male, -1, -0.52327928104844, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.288888888888889, 45, 12, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -0.979999799998, -0.688708198600682, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0888888888888889, 43, 10, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -0.9979999799998, -0.28366502886607, 0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.2, 35, 2, Some_college_but_no_degree, Male, -1, -0.446010299169512, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.155555555555556, 42, 7, Doctorate_degree(PhD_EdD), Male, -1, -0.526105515402977, -0.666666666666667, Native-_Born_in_the_United_States, 2, 1, 50000+
-0.266666666666667, 19, 2, Bachelors_degree(BA_AB_BS), Male, -0.996019960199602, -0.612667898887154, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0, 37, 2, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.9949999499995, -0.67947317930135, 0, Native-_Born_in_the_United_States, 0, 0.961538461538462, 50000+
-0.133333333333333, 29, 15, Bachelors_degree(BA_AB_BS), Male, -0.9969999699997, -0.71214073320215, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0888888888888889, 50, 3, Bachelors_degree(BA_AB_BS), Male, -1, 0.259895469135, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.333333333333333, 29, 33, Some_college_but_no_degree, Male, -1, -0.232471707801866, 1, Native-_Born_abroad_of_American_Parent(s), 0, 1, 50000+
0.0888888888888889, 48, 15, High_school_graduate, Male, -0.9749997499975, -0.347691842266932, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0444444444444444, 47, 11, Bachelors_degree(BA_AB_BS), Female, -1, -0.753334757507766, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.355555555555556, 45, 3, Some_college_but_no_degree, Male, -0.939999399994, -0.918530145836346, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0444444444444444, 29, 38, High_school_graduate, Male, -1, -0.603058702081727, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.355555555555556, 0, 0, Doctorate_degree(PhD_EdD), Male, -0.9779997799978, -0.822470022676218, 1, Native-_Born_in_the_United_States, 0, 0.538461538461538, 50000+
-0.266666666666667, 30, 33, Associates_degree-occup_/vocational, Male, -0.79999799998, -0.556520043043682, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.266666666666667, 38, 33, High_school_graduate, Male, -1, -0.96760578144053, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.288888888888889, 34, 2, Bachelors_degree(BA_AB_BS), Female, -0.89999899999, -0.309708844786659, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0222222222222222, 24, 19, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -1, -0.532384267030052, 0.333333333333333, Native-_Born_in_the_United_States, 1, 1, 50000+
0.377777777777778, 45, 2, Bachelors_degree(BA_AB_BS), Male, -0.9949999499995, -0.145160969305503, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.266666666666667, 11, 2, Bachelors_degree(BA_AB_BS), Male, -0.9939999399994, -0.599014400526502, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
0.755555555555556, 0, 0, Doctorate_degree(PhD_EdD), Male, -0.919999199992, -0.485779264462558, -1, Native-_Born_in_the_United_States, 0, -1, 50000+
-0.355555555555556, 45, 6, Bachelors_degree(BA_AB_BS), Female, -1, -0.970493051842161, -0.666666666666667, Native-_Born_in_the_United_States, 2, 0.884615384615385, 50000+
0, 24, 2, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -1, -0.569918782251248, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
0.333333333333333, 14, 4, Associates_degree-occup_/vocational, Male, -0.9919999199992, -0.399397335378483, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.155555555555556, 37, 4, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -1, -0.824683242818645, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.133333333333333, 32, 16, Some_college_but_no_degree, Female, -0.969999699997, -0.495584838115154, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0444444444444444, 43, 9, Doctorate_degree(PhD_EdD), Female, -0.9539995399954, -0.467410068028655, -0.333333333333333, Native-_Born_in_the_United_States, 2, 1, 50000+
0.333333333333333, 47, 11, Doctorate_degree(PhD_EdD), Male, -1, -0.218645716264647, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.288888888888889, 31, 2, Bachelors_degree(BA_AB_BS), Male, -1, -0.934378288151178, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0666666666666667, 41, 8, Associates_degree-occup_/vocational, Female, -1, -0.602851710269846, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
0.111111111111111, 45, 13, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.979999799998, -0.820216996416122, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.444444444444444, 4, 34, High_school_graduate, Male, -1, -0.712177885578642, 0, Native-_Born_in_the_United_States, 0, 0.615384615384615, 50000+
0.622222222222222, 32, 2, Some_college_but_no_degree, Male, -1, -0.653225025310056, -0.666666666666667, Foreign_born-_U_S_citizen_by_naturalization, 0, 1, 50000+
0.688888888888889, 0, 0, Bachelors_degree(BA_AB_BS), Male, -0.630416304163042, -0.562498921917646, -1, Native-_Born_in_the_United_States, 0, -1, 50000+
0.155555555555556, 33, 16, Some_college_but_no_degree, Female, -1, -0.754027383955215, -0.333333333333333, Native-_Born_in_the_United_States, 2, 1, 50000+
0.111111111111111, 4, 2, Some_college_but_no_degree, Male, -1, -0.49656937609218, 0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.155555555555556, 43, 2, Doctorate_degree(PhD_EdD), Male, -1, -0.316260931755065, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0222222222222222, 32, 16, Some_college_but_no_degree, Male, -1, -0.80093225927582, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
0, 42, 7, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -1, -0.534011010372147, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.2, 35, 16, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.9979999799998, -0.508736779393169, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.266666666666667, 47, 11, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -1, -0.744269577643823, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.111111111111111, 43, 10, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Female, -1, -0.725966724739369, 0.333333333333333, Native-_Born_in_the_United_States, 0, 0.846153846153846, 50000+
0, 27, 2, Bachelors_degree(BA_AB_BS), Male, -1, -0.842219164522665, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0666666666666667, 50, 28, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.9989999899999, -0.682978771397447, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.2, 35, 17, Bachelors_degree(BA_AB_BS), Female, -0.959999599996, -0.588293286167507, 1, Native-_Born_in_the_United_States, 0, 0.923076923076923, 50000+
0.0222222222222222, 38, 26, Bachelors_degree(BA_AB_BS), Male, -0.9829998299983, -0.587895224990811, 1, Native-_Born_in_the_United_States, 2, 0.961538461538462, 50000+
-0.0666666666666667, 16, 2, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -0.9969999699997, -0.886178387135724, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.222222222222222, 45, 4, Associates_degree-occup_/vocational, Male, -0.959999599996, -0.763493278737031, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.111111111111111, 16, 2, High_school_graduate, Male, -1, -0.50621307153292, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.377777777777778, 2, 2, Bachelors_degree(BA_AB_BS), Male, -1, -0.9285214813714, -0.666666666666667, Native-_Born_in_the_United_States, 1, 0.230769230769231, 50000+
-0.0444444444444444, 24, 2, Bachelors_degree(BA_AB_BS), Male, -0.99559995599956, -0.767481851727519, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0666666666666667, 45, 2, Bachelors_degree(BA_AB_BS), Female, -1, -0.115595638841748, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0888888888888889, 35, 17, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -1, 0.0467920913205414, -0.666666666666667, Native-_Born_in_the_United_States, 0, -0.423076923076923, 50000+
0.555555555555556, 42, 8, Bachelors_degree(BA_AB_BS), Female, -0.9939999399994, -0.581605858399024, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0444444444444444, 43, 9, Doctorate_degree(PhD_EdD), Male, -1, -0.577083883431765, 0.333333333333333, Foreign_born-_Not_a_citizen_of_U_S_, 2, 1, 50000+
0, 32, 16, Some_college_but_no_degree, Male, -0.989999899999, -0.284742447784325, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0444444444444444, 30, 2, Some_college_but_no_degree, Male, -1, -0.42909004541878, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
0.0444444444444444, 47, 28, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -1, -0.641835168174213, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.488888888888889, 0, 0, Bachelors_degree(BA_AB_BS), Female, -0.79999799998, -0.691810422037728, -0.666666666666667, Native-_Born_in_the_United_States, 0, -0.884615384615385, 50000+
-0.0222222222222222, 35, 17, Some_college_but_no_degree, Male, -1, -0.241685497171775, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
0.177777777777778, 7, 2, 1st_2nd_3rd_or_4th_grade, Male, -1, -0.62176757738641, -0.666666666666667, Foreign_born-_U_S_citizen_by_naturalization, 0, 1, 50000+
0.2, 41, 2, Bachelors_degree(BA_AB_BS), Male, -0.990759907599076, -0.73815801171096, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
-0.2, 16, 14, Associates_degree-occup_/vocational, Male, -0.9909999099991, -0.580759314963252, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.177777777777778, 42, 6, Bachelors_degree(BA_AB_BS), Male, -0.999979999799998, -0.177735642265074, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.177777777777778, 8, 36, 9th_grade, Male, -1, -0.663176554727441, 0.333333333333333, Native-_Born_in_the_United_States, 1, 1, 50000+
0.222222222222222, 45, 2, Some_college_but_no_degree, Female, -0.99429994299943, -0.113984817946721, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.177777777777778, 30, 4, High_school_graduate, Male, -1, -0.788260645151018, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.355555555555556, 2, 43, High_school_graduate, Male, -0.9879998799988, -0.960297378236403, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.222222222222222, 35, 17, Bachelors_degree(BA_AB_BS), Male, -1, -0.516164600950305, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0444444444444444, 50, 1, Bachelors_degree(BA_AB_BS), Male, -1, -0.680717783913817, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.177777777777778, 49, 3, Bachelors_degree(BA_AB_BS), Male, -1, -0.975630694762709, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
0.266666666666667, 37, 2, Bachelors_degree(BA_AB_BS), Male, -1, -0.473274836031967, -0.666666666666667, Native-_Born_in_the_United_States, 2, 0.153846153846154, 50000+
0.133333333333333, 42, 2, Some_college_but_no_degree, Female, -1, -0.516469781185771, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.266666666666667, 2, 43, Bachelors_degree(BA_AB_BS), Female, -1, -0.90509160051111, -0.666666666666667, Native-_Born_in_the_United_States, 0, -0.423076923076923, 50000+
0.4, 37, 17, Bachelors_degree(BA_AB_BS), Male, -0.9909999099991, -0.316860677261286, -0.666666666666667, Native-_Born_in_the_United_States, 2, 1, 50000+
0.133333333333333, 4, 4, Bachelors_degree(BA_AB_BS), Male, -1, -0.739742295194207, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.688888888888889, 0, 0, High_school_graduate, Female, -1, 1, -1, Native-_Born_in_the_United_States, 0, -1, 50000+
-0.177777777777778, 42, 24, Some_college_but_no_degree, Female, -1, -0.34113444781617, -0.666666666666667, Native-_Born_in_the_United_States, 0, 0.961538461538462, 50000+
0.2, 11, 2, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -1, -0.179248274736517, -0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
0.466666666666667, 0, 0, Bachelors_degree(BA_AB_BS), Male, -0.986579865798658, -0.597639762596314, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0444444444444444, 25, 6, Doctorate_degree(PhD_EdD), Male, -0.999759997599976, -0.923784553368725, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.444444444444444, 24, 12, Bachelors_degree(BA_AB_BS), Male, -0.9959999599996, -0.516164600950305, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0444444444444444, 30, 2, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.979999799998, -0.673884400380546, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
0.0888888888888889, 11, 2, High_school_graduate, Female, -1, -0.453377084679554, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.155555555555556, 34, 2, Bachelors_degree(BA_AB_BS), Male, -1, -0.95400270416226, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0222222222222222, 42, 7, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -0.999959999599996, -0.651969805732877, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.222222222222222, 13, 2, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -0.9979999799998, -0.691656505049406, 0, Native-_Born_in_the_United_States, 0, 1, 50000+
-0.0666666666666667, 45, 12, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -1, -0.588134061696829, -0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.222222222222222, 48, 1, Masters_degree(MA_MS_MEng_MEd_MSW_MBA), Male, -1, -0.584973455953867, -0.333333333333333, Native-_Born_in_the_United_States, 2, 1, 50000+
0.0222222222222222, 43, 2, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Male, -0.9849998499985, -0.4194994248016, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
-0.2, 16, 2, Some_college_but_no_degree, Male, -0.9979999799998, -0.707719600399653, 0.333333333333333, Native-_Born_in_the_United_States, 2, 1, 50000+
-0.311111111111111, 47, 28, Some_college_but_no_degree, Male, -1, -0.568801557215323, 0.666666666666667, Native-_Born_in_the_United_States, 0, 1, 50000+
0.266666666666667, 33, 16, High_school_graduate, Male, -1, -0.541919159082495, 0.333333333333333, Native-_Born_in_the_United_States, 0, 1, 50000+
0.733333333333333, 0, 0, Associates_degree-academic_program, Female, 1, -0.881953631180397, -1, Native-_Born_in_the_United_States, 0, -1, 50000+
0.133333333333333, 43, 9, Doctorate_degree(PhD_EdD), Male, -1, -0.584785040330231, 1, Native-_Born_in_the_United_States, 2, 1, 50000+
0.0888888888888889, 39, 2, Bachelors_degree(BA_AB_BS), Male, -1, -0.560073402480983, 1, Native-_Born_in_the_United_States, 0, 1, 50000+
0.0222222222222222, 42, 7, Prof_school_degree_(MD_DDS_DVM_LLB_JD), Female, -0.9749997499975, -0.5241152095195, -0.666666666666667, Native-_Born_in_the_United_States, 2, 0.961538461538462, 50000+
